source	source_id	source_site_name	site_name	latitude	longitude	phase	phase_description	phase_code	age_start	age_end	taxon_source	n	prop	reference	taxon	genus	family	crop_type	grass_type	legume_type	wood	age_mid	period
ORIGINS	12738–12738	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Rumex	3	2.3625767837454718e-4	MooreEtal2000	Rumex sp.	Rumex	Polygonaceae	Wild	NA	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12194–12223	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Salsola	9	7.087730351236415e-4	MooreEtal2000;MooreEtal2000;MooreEtal2000	Salsola sp.	Salsola	Amaranthaceae	Wild	NA	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12554–12554	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Salvia cryptantha	3	2.3625767837454718e-4	MooreEtal2000	Salvia cryptantha	Salvia	Lamiaceae	Wild	NA	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12744–12769	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Secale cereale	15	0.0011812883918727358	MooreEtal2000;MooreEtal2000	Secale cereale	Secale	Poaceae	Other crop	Large/medium-seeded	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12087–12115	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Secale cereale ssp.vavilovii	96	0.00756024570798551	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Secale cereale	Secale	Poaceae	Other crop	Large/medium-seeded	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12086–12114	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Secale montanum	69	0.005433926602614585	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Secale montanum	Secale	Poaceae	Other crop	Large/medium-seeded	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12415–12754	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Spergularia	6	4.7251535674909436e-4	MooreEtal2000;MooreEtal2000	Spergularia sp.	Spergularia	Caryophillaceae	Wild	NA	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12380–12599	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Stipa gigantea	24	0.0018900614269963774	MooreEtal2000;MooreEtal2000;MooreEtal2000	Stipa gigantea	Stipa	Poaceae	Wild	Large/medium-seeded	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12379–12606	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Stipa lagascae/hohenackeriana/barbata	677	0.05331548275318948	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Stipa sp.	Stipa	Poaceae	Wild	Large/medium-seeded	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12378–12605	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Stipa parviflora/capensis	401	0.03157977634273114	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Stipa sp.	Stipa	Poaceae	Wild	Large/medium-seeded	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12202–12202	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Suaeda	12	9.450307134981887e-4	MooreEtal2000	Suaeda sp.	Suaeda	Amaranthaceae	Wild	NA	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12423–12759	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Suaeda fruticosa	14	0.0011025358324145535	MooreEtal2000;MooreEtal2000	Suaeda fruticosa	Suaeda	Amaranthaceae	Wild	NA	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12198–12227	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Torularia torulosa	45	0.0035438651756182077	MooreEtal2000;MooreEtal2000;MooreEtal2000	Torularia torulosa	Torularia	Brassicaceae	Wild	NA	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12371–12454	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Trifolieae	562	0.0442589384154985	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	NA	NA	Fabaceae	Wild	NA	Small-seeded	NA	12519.5	Epipalaeolithic
ORIGINS	12084–12118	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Triticum	153	0.012049141597101905	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Triticum sp.	Triticum	Poaceae	NA	Large/medium-seeded	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12734–12767	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Triticum aestivum	4	3.1501023783272954e-4	MooreEtal2000;MooreEtal2000	Triticum aestivum	Triticum	Poaceae	Other crop	Large/medium-seeded	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12726–12726	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Triticum dicoccoides/dicoccum	3	2.3625767837454718e-4	MooreEtal2000	Triticum sp.	Triticum	Poaceae	Founder crop	NA	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12733–12765	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Triticum monococcum	6	4.7251535674909436e-4	MooreEtal2000;MooreEtal2000	Triticum monococcum	Triticum	Poaceae	Founder crop	NA	NA	NA	12519.5	Epipalaeolithic
ORIGINS	16435–16435	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Triticum monococcum/boeoticum	0	0	MooreEtal2000	Triticum sp.	Triticum	Poaceae	Founder crop	NA	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12735–12770	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Triticum spelta	2	1.5750511891636477e-4	MooreEtal2000;MooreEtal2000	Triticum spelta	Triticum	Poaceae	NA	Large/medium-seeded	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12085–12768	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Triticum/Secale	193	0.015199243975429202	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	NA	NA	Poaceae	Wild	Large/medium-seeded	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12049–12055	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Vicia/Lathyrus	30	0.0023625767837454716	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	NA	NA	Fabaceae	Wild	NA	Large/medium-seeded	NA	12519.5	Epipalaeolithic
ORIGINS	12386–12758	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	Zygophyllum fabago	35	0.0027563395810363835	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Zygophyllum fabago	Zygophyllum	Zygophyllaceae	Wild	NA	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12094–12766	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 2	Dates approximated from Colledge & Conolly 2010	ABHU Epip2	12984	12055	NA	21	0.0016538037486218302	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	NA	NA	NA	NA	NA	NA	NA	12519.5	Epipalaeolithic
ORIGINS	12471–12471	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Arenaria serpyllifolia	3	0.0014851485148514852	MooreEtal2000	Arenaria serpyllifolia	Arenaria	Caryophyllaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12477–12534	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Arnebia decumbens	288	0.14257425742574256	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Arnebia decumbens	Arnebia	Boraginaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12486–12535	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Arnebia linearifolia	15	0.007425742574257425	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Arnebia linearifolia	Arnebia	Boraginaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12489–12489	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Asclepiadaceae	3	0.0014851485148514852	MooreEtal2000	NA	NA	Apocynaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12493–12540	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Asparagus	15	0.007425742574257425	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Asparagus sp.	Asparagus	Asparagaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12481–12545	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Asteraceae	18	0.00891089108910891	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	NA	NA	Asteraceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12645–12706	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Atriplex	43	0.02128712871287129	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Atriplex sp.	Atriplex	Chenopodiaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12163–12184	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Bassia arabica	15	0.007425742574257425	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Bassia arabica	Bassia	Amaranthaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12161–12161	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Bassia prostrata	3	0.0014851485148514852	MooreEtal2000	Bassia prostrata	Bassia	Amaranthaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12494–12546	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Bellevalia/Ornithogalum	8	0.0039603960396039604	MooreEtal2000;MooreEtal2000;MooreEtal2000	NA	NA	Asparagaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12665–12710	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Bolboschoenus maritimus/Eleocharis dulcis	198	0.09801980198019802	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	NA	NA	Cyperaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12643–12643	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Brachypodium distachyon	18	0.00891089108910891	MooreEtal2000	Brachypodium distachyon	Brachypodium	Poaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12126–12150	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Brassica/Sinapis arvensis	9	0.004455445544554455	MooreEtal2000;MooreEtal2000;MooreEtal2000	NA	NA	Brassicaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12154–12186	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Brassicaceae	26	0.01287128712871287	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	NA	NA	Brassicaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12639–12639	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Bromus	3	0.0014851485148514852	MooreEtal2000	Bromus sp.	Bromus	Poaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12524–12543	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Buglossoides arvensis/incrassata	9	0.004455445544554455	MooreEtal2000;MooreEtal2000;MooreEtal2000	Buglossoides sp.	Buglossoides	Boraginaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12478–12542	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Buglossoides tenuiflora	60	0.0297029702970297	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Buglossoides tenuiflora	Buglossoides	Boraginaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12174–12174	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Camelina/Camphorosma	1	4.950495049504951e-4	MooreEtal2000	NA	NA	Brassicaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12155–12187	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Capparis	15	0.007425742574257425	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Capparis sp.	Capparis	Capparaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12463–12467	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Caryophyllaceae	6	0.0029702970297029703	MooreEtal2000;MooreEtal2000	NA	NA	Caryophyllaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12668–12678	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Chenopodium	4	0.0019801980198019802	MooreEtal2000;MooreEtal2000	Chenopodium sp.	Chenopodium	Chenopodiaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12670–12681	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Citrullus colocynthis	4	0.0019801980198019802	MooreEtal2000;MooreEtal2000	Citrullus colocynthis	Citrullus	Cucurbitaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12626–12626	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Crithopis deliliana	2	9.900990099009901e-4	MooreEtal2000	Crithopsis delileana	Crithopis	Poaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12693–12693	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Crypsis	3	0.0014851485148514852	MooreEtal2000	Crypsis sp.	Crypsis	Poaceae	Wild	Small-seeded	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12611–12642	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Cutandia	22	0.01089108910891089	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Cutandia sp.	Cutandia	Poaceae	Wild	Small-seeded	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12632–12644	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Cynodon/Tragus	6	0.0029702970297029703	MooreEtal2000;MooreEtal2000	NA	NA	Poaceae	Wild	Small-seeded	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12153–12180	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Draba	8	0.0039603960396039604	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Draba sp.	Draba	Brassicaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12479–12488	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Erodium	13	0.006435643564356435	MooreEtal2000;MooreEtal2000	Erodium sp.	Erodium	Geraniaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12152–12179	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Euclidium syriacum	6	0.0029702970297029703	MooreEtal2000;MooreEtal2000	Euclidium syriacum	Euclidium	Brassicaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12459–12459	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Fabaceae	3	0.0014851485148514852	MooreEtal2000	NA	NA	Fabaceae	Wild	NA	Inteterminate	NA	11912.5	Epipalaeolithic
ORIGINS	12131–12131	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Glaucium	3	0.0014851485148514852	MooreEtal2000	Glaucium sp.	Glaucium	Papaveraceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12660–12660	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Glycyrrhiza	3	0.0014851485148514852	MooreEtal2000	Glycyrrhiza sp.	Glycyrrhiza	Fabaceae	Wild	NA	Small-seeded	NA	11912.5	Epipalaeolithic
ORIGINS	12457–12470	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Gypsophila elegans	5	0.0024752475247524753	MooreEtal2000;MooreEtal2000	Gypsophila elegans	Gypsophila	Caryophillaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12455–12475	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Gypsophila pilosa	12	0.005940594059405941	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Gypsophila pilosa	Gypsophila	Caryophillaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12156–12156	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Halothamnus hierochunticus	3	0.0014851485148514852	MooreEtal2000	Halothamnus hierochunticus	Halothamnus	Amaranthaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12466–12474	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Heliotropium	9	0.004455445544554455	MooreEtal2000;MooreEtal2000;MooreEtal2000	Heliotropium sp.	Heliotropium	Boraginaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12617–12636	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Henrardia pubescens	4	0.0019801980198019802	MooreEtal2000;MooreEtal2000	Henrardia pubescens	Henrardia	Poaceae	Wild	Large/medium-seeded	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12612–12631	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Hordeum murinum/bulbosum	80	0.039603960396039604	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Hordeum sp.	Hordeum	Poaceae	NA	Large/medium-seeded	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12656–12688	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Hordeum vulgare	6	0.0029702970297029703	MooreEtal2000;MooreEtal2000	Hordeum vulgare	Hordeum	Poaceae	Founder crop	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12657–12657	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Hordeum vulgare/spontaneum	9	0.004455445544554455	MooreEtal2000	Hordeum sp.	Hordeum	Poaceae	Founder crop	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12160–12160	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Krascheninnikovia ceratoides	3	0.0014851485148514852	MooreEtal2000	Krascheninnikovia ceratoides	Krascheninnikovia	Amaranthaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12483–12483	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Lamiaceae	3	0.0014851485148514852	MooreEtal2000	NA	NA	Lamiaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12056–12060	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Lens	10	0.0049504950495049506	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Lens sp.	Lens	Fabaceae	Founder crop	NA	NA	NA	11912.5	Epipalaeolithic
ORIGINS	12151–12185	Abu Hureyra	Abu Hureyra	35.87	38.4	Abu Hureyra 1 (epipalaeolithic) phase 3	Dates approximated from Colledge & Conolly 2010	ABHU Epip3	12055	11770	Lepidium perfoliatum	23	0.011386138613861386	MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000;MooreEtal2000	Lepidium perfoliatum	Lepidium	Brassicaceae	Wild	NA	NA	NA	11912.5	Epipalaeolithic
